country,code,year,internet_use,odr,rd,schooling,gdppc,log_gdp_pc,log_internet_use,fertility
Ukraine,UKR,2007,6.55,22.230085,0.81869,11.40294,18374.014,9.81869266277735,1.8794650496471603,1.343
Ukraine,UKR,2008,11.0,21.881527,0.80991,11.439487,18883.986,9.846069540297549,2.3978952727983707,1.444
Ukraine,UKR,2009,17.9,21.4063,0.82596,11.476035,16092.796,9.686126997419253,2.884800712846709,1.47
Ukraine,UKR,2010,23.3,20.982403,0.80279,11.512583,16811.795,9.729836002379477,3.1484533605716547,1.436
Ukraine,UKR,2011,28.7083,20.538797,0.7109,11.443548,17783.957,9.786052037737376,3.357186279561991,1.464
Ukraine,UKR,2012,35.27,20.566494,0.72363,11.374514,17848.74,9.789688196481023,3.563032744247961,1.528
Ukraine,UKR,2013,40.9541,20.653574,0.733,11.305478,17889.092,9.79194642060319,3.7124519273873178,1.515
Ukraine,UKR,2014,46.236,20.96751,0.65034,11.2364435,16978.812,9.739721492753386,3.8337587154320207,1.466
Ukraine,UKR,2015,48.8846,21.709833,0.61477,11.167409,15403.71,9.642363668478694,3.889462418455098,1.387
Ukraine,UKR,2016,53.001,22.42499,0.48339,11.1592865,15856.8125,9.671354497688808,3.970310781298653,1.391
Ukraine,UKR,2017,58.8895,23.227373,0.44879,11.151165,16310.36,9.69955576771972,4.075662806514594,1.3
Ukraine,UKR,2018,62.5532,23.944244,0.47113,11.1430435,16978.984,9.739731622975029,4.136017394677081,1.233
Ukraine,UKR,2019,70.1248,24.59705,0.43384,11.134922,17636.555,9.777729015703692,4.250276511788882,1.218
Ukraine,UKR,2020,75.0379,25.260464,0.40318,11.1268,17092.54,9.746397389992904,4.317993319231753,1.208
United Kingdom,GBR,2002,56.48,24.275255,1.61383,11.208218,44539.465,10.704130929064318,4.033886593184986,1.633
United Kingdom,GBR,2003,64.82,24.27153,1.58131,11.462161,45759.402,10.731152557786473,4.171614197713401,1.698
United Kingdom,GBR,2004,65.61,24.273647,1.53089,11.716104,46558.13,10.748456918368516,4.1837281233567865,1.747
United Kingdom,GBR,2005,70.0,24.20643,1.55004,11.970047,47529.938,10.769115065167902,4.248495242049359,1.761
United Kingdom,GBR,2006,68.82,24.097013,1.57626,12.250035,48215.047,10.783426429744384,4.231494400369335,1.812
United Kingdom,GBR,2007,75.09,24.083223,1.6183,12.530024,49243.25,10.804527581369662,4.318687394111793,1.863
United Kingdom,GBR,2008,78.39,24.221668,1.60901,12.810012,48833.07,10.796163026265145,4.361696368200631,1.905
United Kingdom,GBR,2009,83.56,24.47731,1.66991,13.09,46241.805,10.741639538051524,4.425564936688365,1.893
United Kingdom,GBR,2010,85.0,24.764212,1.63886,13.21,46917.89,10.756154331594246,4.442651256490317,1.918
United Kingdom,GBR,2011,85.38,25.230919,1.64681,13.19,46949.02,10.756817611149124,4.447111881329816,1.911
United Kingdom,GBR,2012,87.48,25.978079,1.57587,13.34,47328.21,10.764861802620358,4.471410195808567,1.909
United Kingdom,GBR,2013,89.8441,26.680477,1.62096,12.83,47820.28,10.775205096285848,4.49807594607631,1.83
United Kingdom,GBR,2014,91.6133,27.195255,2.26488,12.89,48964.285,10.798846433781357,4.517576457646642,1.811
United Kingdom,GBR,2015,92.0003,27.581654,2.27566,12.9800005,49652.72,10.81280845145715,4.521791837913288,1.801
United Kingdom,GBR,2016,94.7758,27.902828,2.32052,13.07,50346.86,10.826691532746215,4.551514102411352,1.785
United Kingdom,GBR,2017,90.4246,28.249044,2.32602,13.16,51586.676,10.851018701071627,4.504516354272945,1.735
United Kingdom,GBR,2018,90.692,28.630959,2.71124,13.243333,52131.695,10.861528392100237,4.507469150364396,1.676
United Kingdom,GBR,2019,92.5166,29.025927,2.6708,13.326667,52515.684,10.868867146822096,4.527388087876917,1.632
United Kingdom,GBR,2020,94.8182,29.298042,2.93883,13.41,47158.984,10.761279810738152,4.551961373956938,1.571
United States,USA,2002,58.7854,18.056253,2.54745,12.889999,55436.117,10.922986591728352,4.0738935247534735,2.003
United States,USA,2003,61.6971,17.995415,2.55015,12.855,56498.207,10.941964182117708,4.122236928185986,2.025
United States,USA,2004,64.7583,17.961256,2.48686,12.82,58131.633,10.97046525250794,4.170661877692796,2.031
United States,USA,2005,67.9681,17.941292,2.50193,12.83,59604.754,10.995490614973043,4.219038477458939,2.04
United States,USA,2006,68.9312,17.9841,2.54545,12.91,60676.566,11.013312839903271,4.233108905711643,2.087
United States,USA,2007,75.0,18.166191,2.61516,12.95,61306.598,11.02364275071613,4.31748811353631,2.096
United States,USA,2008,74.0,18.444536,2.74481,12.99,60798.434,11.015319311043603,4.30406509320417,2.053
United States,USA,2009,71.0,18.739216,2.79181,13.01,58714.973,10.980450049950656,4.2626798770413155,1.987
United States,USA,2010,71.69,19.014416,2.71444,13.05,59789.414,10.998583900856858,4.272351267864781,1.916
United States,USA,2011,69.7295,19.37694,2.73803,13.1,60245.484,11.006182894186836,4.244623470692368,1.879
United States,USA,2012,74.7,19.901976,2.67273,13.14,61134.53,11.02083212464492,4.3134800921387715,1.862
United States,USA,2013,71.4,20.454966,2.69592,13.2,61958.723,11.0342236842474,4.268297869345539,1.84
United States,USA,2014,73.0,20.979565,2.70881,13.22,63018.805,11.051188452897268,4.290459441148391,1.848
United States,USA,2015,74.5542,21.491934,2.77328,13.25,64359.473,11.072239412757073,4.311526377651989,1.832
United States,USA,2016,85.5444,22.0099,2.83676,13.34,65017.656,11.082414142762048,4.449035539399656,1.804
United States,USA,2017,87.2749,22.56619,2.88357,13.41329,66155.555,11.099764141829878,4.469062907186949,1.753
United States,USA,2018,88.4989,23.169268,2.99045,13.5,67719.766,11.123133380836494,4.482990122558108,1.715
United States,USA,2019,89.4303,23.821184,3.14704,13.59,69112.6,11.1434923375614,4.493459550931464,1.684
United States,USA,2020,90.3447,24.496876,3.42467,13.68,67342.07,11.117540431773357,4.503632354553931,1.616
Uzbekistan,UZB,2002,1.08194,7.9920087,0.29356,10.238681,3604.6934,8.189991997558527,0.078755726021658,2.575
Uzbekistan,UZB,2003,1.9126,8.034127,0.26825,10.328402,3711.7786,8.219266447730742,0.6484635729333053,2.503
Uzbekistan,UZB,2004,2.59373,8.032617,0.27041,10.418908,3939.5305,8.278816832755025,0.9530969941237692,2.496
Uzbekistan,UZB,2005,3.34351,7.9685044,0.23741,10.510207,4160.955,8.333499894216459,1.2070211533852462,2.438
Uzbekistan,UZB,2006,6.38832,7.8548717,0.22395,10.602306,4413.7227,8.392473762006816,1.854471323024219,2.461
Uzbekistan,UZB,2007,7.4906,7.7111416,0.21721,10.695213,4764.564,8.468961311377216,2.013648901129828,2.573
Uzbekistan,UZB,2008,9.08011,7.553919,0.19354,10.788934,5115.644,8.540058574663782,2.2060863070772663,2.635
Uzbekistan,UZB,2009,11.9,7.39497,0.20315,10.883475,5439.551,8.601451799678935,2.4765384001174837,2.559
Uzbekistan,UZB,2010,15.9,7.241927,0.1543,10.978846,5760.805,8.65883250086929,2.766319109226186,2.442
Uzbekistan,UZB,2011,18.6,7.105927,0.14877,11.075052,6100.251,8.716085196855849,2.923161580719156,2.354
Uzbekistan,UZB,2012,23.6,7.0032377,0.15512,11.172101,6435.5645,8.769594839570479,3.1612467120315646,2.337
Uzbekistan,UZB,2013,26.8,6.948833,0.155,11.27,6797.775,8.82435063173832,3.288401887516811,2.445
Uzbekistan,UZB,2014,35.5,6.9526367,0.15335,11.34,7145.11,8.874183485626846,3.56953269648137,2.546
Uzbekistan,UZB,2015,42.8,7.0614867,0.16497,11.36,7529.7637,8.926618939159443,3.756538102587751,2.583
Uzbekistan,UZB,2016,46.7913,7.2494354,0.17238,11.67,7839.978,8.966991307218068,3.8456972882066336,2.564
Uzbekistan,UZB,2017,48.7,7.4553757,0.14834,11.72,8047.0537,8.993061303418262,3.885679030088544,2.57
Uzbekistan,UZB,2018,55.2,7.6871295,0.12394,11.77,8348.961,9.02989237896498,4.01096295328305,2.713
Uzbekistan,UZB,2019,70.4,7.9407816,0.11306,11.9,8755.126,9.07739463639252,4.254193263163997,2.869
Uzbekistan,UZB,2020,71.1,8.172302,0.1385,11.89,8727.411,9.074224041276093,4.264087336809195,3.062
